//Reference=MNI
//Wolf et al., 2018; verbal > non-verbal interaction types			
// Subjects=16			
10	-14	10	
4	-54	20	
38	-2	-44	
30	2	-38	
6	40	-18	
-6	-46	-16	
52	32	8	
-34	-2	-36	
-32	-58	-50	
4	56	22	
			
//Sato et al., 2019; (expression > mosaic) _ laterality			
// Subjects=51			
46	-56	4	
58	-50	0	
46	-32	4	
50	10	26	
26	-68	34	
-24	-64	-56	
			
//Davies-Thompson et al., 2018; (Bimodal > Unimodal faces) _ (Bimodal > Unimodal Voices)			
// Subjects=24			
54	-46	8	
			
//Davies-Thompson et al., 2018; Incongruent > Congruent			
// Subjects=24			
-30	8	40	
-34	-54	42	
-42	38	-8	
-30	24	2	
-38	10	26	
-48	22	6	
44	32	20	
54	24	32	
38	10	38	
32	24	6	
26	-64	56	
40	32	-6	
52	-44	-6	
60	-44	10	
32	-54	42	
			
//Derntl et al., 2009; emotion-by-gender of poser interaction (fearful male expressions > fearful female expressions; female expressions of disgust > male expressions of disgust)			
// Subjects=21			
20	-18	-16	
-18	-22	-18	
			
//Derntl et al., 2009; interaction of testosterone and angry male expressions > baseline			
// Subjects=21			
-6	24	-22	
			
//Derntl et al., 2009; interaction of testosterone and fearful male expressions > baseline			
// Subjects=21			
0	30	-22	
			
//Fruhholz et al., 2020; vocal > nonvocal			
// Subjects=13			
-52	-20	6	
-60	-4	0	
-60	-32	10	
-58	-20	6	
-60	-10	0	
-66	-18	6	
			
//Habel et al., 2007; explicit (emotion) > baseline			
// Subjects=29			
-10	-54	-18	
-4	-24	-10	
4	-26	-10	
14	-18	-8	
-18	-26	-8	
20	4	-14	
-52	16	-24	
-20	0	-20	
40	20	-22	
-44	20	-24	
			
//Habel et al., 2007; implicit (age) > baseline			
// Subjects=29			
42	-58	-22	
-10	-56	-18	
-26	-56	-18	
-12	-24	-10	
20	-28	-8	
-20	4	-18	
18	4	-18	
46	18	-18	
38	28	-28	
			
//Habel et al., 2007; explicit (emotion) > implicit (age)			
// Subjects=29			
-28	-58	-16	
38	-40	-20	
-2	-24	-12	
48	18	-20	
-50	14	-24	
-16	-2	-12	
-40	20	-22	
			
 //Uddin et al., 2005; Self - Other			
// Subjects=10			
32	-60	52	
64	-24	50	
42	-34	38	
46	-58	-12	
48	42	-2	
			
 //Uddin et al., 2005; Other - Self			
// Subjects=10			
0	-48	38	
-6	52	44	
-18	34	52	
-22	22	52	
-54	-42	12	
2	44	-20	
70	-12	-16	
62	-4	-18	
			
//Neukel et al., 2019; CON: own>unknown masked with group_(own>unknown)			
//Subjects:53			
			
-6	50	-5	
			
//Kanazawa et al., 2017; Fingerspelling > Letter			
// Subjects=13			
-26	-2	46	
-30	4	62	
-36	-36	34	
-38	-46	46	
-36	-54	52	
-8	-66	54	
-20	-70	52	
			
//Kanazawa et al., 2017; Letter > Fingerspelling			
// Subjects=13			
-32	-90	-4	
38	-84	16	
			
//Vanlangendonck et al., 2018; Collaborative > Arbitrary			
// Subjects=70			
0	-46	48	
8	-52	30	
-12	-50	38	
-52	-4	-32	
-48	10	-30	
-56	8	-26	
60	-40	46	
64	-36	36	
50	-66	28	
-58	-56	22	
-60	-46	40	
-62	-46	32	
40	16	-34	
52	4	-30	
44	6	-38	
6	56	4	
-4	54	8	
8	50	-4	
			
//Vanlangendonck et al., 2018; Individual > Arbitrary			
// Subjects=70			
-54	-58	26	
-52	-60	40	
-48	-74	36	
56	0	-34	
48	6	-34	
-54	-20	-20	
-50	-4	-34	
-60	2	-24	
			
//Vanlangendonck et al., 2018; Collaborative > Individual			
// Subjects=70			
-22	10	0	
14	-30	40	
-16	-60	58	
6	-52	56	
60	-42	36	
66	-42	30	
66	-38	20	
-28	36	30	
32	38	28	
20	30	28	
14	20	26	
2	0	48	
-16	-10	70	
-38	8	10	
8	56	4	
10	-14	72	
16	-24	76	
18	-56	-10	
			
//Vanlangendonck et al., 2018; Arbitrary > Individual			
// Subjects=70			
-54	-66	-16	
-46	-74	-22	
-30	-90	-20	
-12	14	-6	
-2	-16	12	
14	16	-4	
-6	10	28	
-2	34	22	
4	28	28	
-6	-56	-20	
-8	-72	-24	
-12	-14	32	
-32	18	-4	
-34	8	20	
-10	-32	28	
-18	-12	-10	
-30	-22	-8	
-22	-2	-10	
-8	-4	74	
-10	-4	72	
0	-6	68	
32	38	28	
-30	-60	-34	
32	24	4	
52	14	-6	
30	24	-4	
-30	-64	44	
16	-98	4	
2	-88	-10	
-28	-36	28	
20	-20	24	
18	-18	14	
-36	0	36	
-26	2	40	
-46	2	34	
-2	-46	-22	
-48	-14	44	
-42	-18	36	
66	0	12	
-48	-58	-34	
0	-14	-12	
2	-24	-12	
-8	-14	-4	
18	-66	24	
26	-64	28	
12	-78	12	
0	-36	4	
			
//Vanlangendonck et al., 2018; Individual > Collaborative			
// Subjects=70			
42	-90	4	
40	-68	-10	
30	-88	-8	
36	48	-10	
-32	-88	4	
-44	-80	-4	
-42	-72	-8	
40	-18	-20	
24	40	-16	
46	8	26	
54	10	30	
			
//Vanlangendonck et al., 2018; Arbitrary > Collaborative			
// Subjects=70			
34	24	-2	
36	38	-12	
34	46	-10	
-48	-66	-10	
-48	-64	-20	
-42	-62	-6	
-28	-70	46	
-28	-70	36	
50	22	28	
46	28	18	
50	12	32	
-46	22	26	
-44	28	20	
-42	8	30	
-8	-72	-24	
-2	-14	-14	
10	-24	-16	
2	-20	-30	
36	-90	10	
30	-84	0	
32	-90	-8	
-2	-20	12	
-4	-4	2	
10	-24	22	
30	-68	44	
40	-56	36	
4	28	46	
-6	32	22	
6	30	28	
-32	22	-4	
-44	14	-6	
-36	36	-6	
54	-60	20	
-16	-28	26	
-8	-16	26	
-32	-36	-24	
-48	44	-2	
			
//Sumiya et al., 2017; self > other			
// Subjects=38			
4	58	16	
			
//Sumiya et al., 2017; group > no laughter			
// Subjects=38			
56	-24	10	
62	-56	6	
52	-12	2	
-48	-28	8	
-52	-20	6	
6	-86	36	
-4	-96	8	
20	-58	6	
			
//Sumiya et al., 2017; single > no laughter			
// Subjects=38			
56	-24	10	
50	-16	4	
-48	-28	8	
-42	-26	4	
			
//Sumiya et al., 2017; group > single laughter			
// Subjects=38			
-14	44	48	
12	50	38	
14	-90	32	
-12	-76	12	
-4	-96	8	
16	-82	6	
14	42	10	
-6	32	-10	
2	42	-10	
-44	28	4	
-44	24	-6	
44	30	-2	
32	18	-16	
			
//Sumiya et al., 2017; SELFGroup_SELFNo > OTHER GroupÐOTHERNo			
// Subjects=38			
10	12	-2	
18	10	-8	
8	4	-10	
-10	14	-2	
-10	8	-8	
14	-72	-8	
16	-78	-14	
			
//Ueda et al., 2017; Incongruent > Congruent			
// Subjects=27			
-46	2	32	
-22	-58	-8	
-14	-68	6	
18	12	2	
			
//Suslow et al., 2017; masked happy faces > masked neutral 			
// Subjects=40			
42	-56	42	
34	-68	24	
42	-64	24	
			
//Suslow et al., 2017; masked disgust > masked neutral			
// Subjects=40			
8	66	8	
12	48	10	
4	44	14	
			
 //Suslow et al., 2017; unmasked disgust > unmasked neutral			
// Subjects=40			
36	-6	52	
42	-14	48	
44	-18	62	
			
//Spunt et al., 2019, HumanEmotion>Expression & PrimateEmotion>Expression & DogEmotion>Expression			
// Subjects=16			
-8	56	28	
-46	26	-14	
			
//Spunt et al., 2019, HumanExpression>Emotion & PrimateExpression>Emotion & DogExpression>Emotion			
// Subjects=16			
-32	-44	40	
-58	-34	46	
			
//Spunt et al., 2019, HumanEmotion+Expression > PrimateEmotion+Expression & HumanEmotion+Expression > DogEmotion+Expression			
// Subjects=16			
-4	-54	26	
52	-8	16	
8	56	-12	
-52	-12	-16	
			
//Spunt et al., 2019, PrimateEmotion+Expression > HumanEmotion+Expression & DogEmotion+Expression> HumanEmotion+Expression			
// Subjects=16			
34	-88	10	
-28	-92	12	
-40	-64	-8	
48	-60	-6	
			
//Spunt et al., 2019, PrimateEmotion+Expression > HumanEmotion+Expression & DogEmotion+Expression> HumanEmotion+Expression			
// Subjects=16			
38	-48	-16	
-36	-82	-4	
-4	44	-18	
18	-8	-14	
-8	60	26	
-22	-12	-12	
-2	-52	22	
			
//Spunt et al., 2019, PrimateFace > HumanFace & DogFace > HumanFace			
// Subjects=16			
-30	-64	-4	
			
//Tomova et al., 2017, (INJECTION > QTIP): STRESS > CONTROL \ (BIOPSY > QTIP): STRESS > CONTROL			
// Subjects=67			
-2	-88	-8	
-6	4	-2	
56	-12	12	
50	4	16	
-14	-62	-28	
-44	-34	40	
58	10	22	
10	12	44	
32	-2	46	
68	-26	16	
20	-52	-8	
24	-18	58	
-50	2	44	
36	-16	-6	
-40	-46	64	
-6	8	50	
30	10	42	
			
//Labek et al., 2016; attachment > neutral			
// Subjects=25			
-46	-52	42	
-66	-24	-12	
-42	16	56	
			
//Labek et al., 2016;  interaction of dyadic scenes with attachment > neutral			
// Subjects=25			
56	-52	34	
			
//Labek et al., 2016;   interaction of attachment > neutral with dyadic > monadic 			
// Subjects=25			
48	-78	6	
-40	-80	-6	
			
